fecha;producto;presentacion;unidades (kg);ciudad;precio_minimo;precio_maximo;categoria
2025-02-09;Yuca Llanera;Bolsa;4;Tunja;115106;115287;Tuberculo
2025-02-09;Yuca Llanera;Bolsa;44;Bogotá;108175;108322;Tuberculo
2025-02-09;Arveja Verde En Vaina;Bulto;76;Boyacá;202383;202492;Otros
2025-02-09;Arveja Verde En Vaina;Bulto;2;Sogamoso;224154;224239;Otros
2025-02-09;Arveja Verde En Vaina;Bulto;70;Tunja;207524;207674;Otros
2025-02-09;Arveja Verde En Vaina;Bulto;46;Bogotá;220514;220643;Otros
2025-02-09;Arveja Verde En Vaina Pastusa;Bulto;44;Boyacá;183617;183744;Otros
2025-02-09;Arveja Verde En Vaina Pastusa;Bulto;15;Sogamoso;170365;170490;Otros
2025-02-09;Arveja Verde En Vaina Pastusa;Bulto;53;Tunja;166569;166691;Otros
2025-02-09;Arveja Verde En Vaina Pastusa;Bulto;88;Bogotá;170060;170212;Otros
2025-02-09;Frijol Verde Cargamanto;Bulto;94;Boyacá;206747;206898;Otros
2025-02-09;Frijol Verde Cargamanto;Bulto;58;Sogamoso;190009;190201;Otros
2025-02-09;Frijol Verde Cargamanto;Bulto;9;Tunja;208087;208267;Otros
2025-02-09;Frijol Verde Cargamanto;Bulto;94;Bogotá;210117;210239;Otros
2025-02-09;Habichuela;Bulto;25;Boyacá;233198;233318;Verdura
2025-02-09;Habichuela;Bulto;36;Sogamoso;253112;253250;Verdura
2025-02-09;Habichuela;Bulto;20;Tunja;216103;216171;Verdura
2025-02-09;Habichuela;Bulto;60;Bogotá;224185;224346;Verdura
2025-02-09;Ahuyama;Kilogramo;3;Boyacá;2056;2252;Verdura
2025-02-09;Ahuyama;Kilogramo;53;Sogamoso;2530;2659;Verdura
2025-02-09;Ahuyama;Kilogramo;56;Tunja;2410;2572;Verdura
2025-02-09;Ahuyama;Kilogramo;34;Bogotá;2132;2212;Verdura
2025-02-09;Ahuyamin (Sakata);Bulto;60;Boyacá;61994;62050;Otros
2025-02-09;Ahuyamin (Sakata);Bulto;49;Sogamoso;60240;60385;Otros
2025-02-09;Ahuyamin (Sakata);Bulto;72;Tunja;63599;63767;Otros
2025-02-09;Ahuyamin (Sakata);Bulto;27;Bogotá;62543;62614;Otros
2025-02-09;Ajo;Atado/Manojo;47;Boyacá;56825;56901;Verdura
2025-02-09;Ajo;Atado/Manojo;85;Sogamoso;57095;57285;Verdura
2025-02-09;Ajo;Atado/Manojo;55;Tunja;58216;58386;Verdura
2025-02-09;Ajo;Atado/Manojo;33;Bogotá;56330;56505;Verdura
2025-02-09;Ajo Importado;Caja De Cartón;8;Boyacá;64423;64607;Verdura
2025-02-09;Ajo Importado;Caja De Cartón;41;Sogamoso;68194;68361;Verdura
2025-02-09;Ajo Importado;Caja De Cartón;55;Tunja;67455;67582;Verdura
2025-02-09;Ajo Importado;Caja De Cartón;40;Bogotá;68695;68797;Verdura
2025-02-09;Berenjena;Kilogramo;14;Boyacá;3843;3983;Otros
2025-02-09;Berenjena;Kilogramo;46;Sogamoso;4508;4648;Otros
2025-02-09;Berenjena;Kilogramo;24;Tunja;4283;4467;Otros
2025-02-09;Berenjena;Kilogramo;29;Bogotá;4519;4602;Otros
2025-02-09;Calabacín;Bolsa;7;Boyacá;6793;6919;Otros
2025-02-09;Calabacín;Bolsa;81;Sogamoso;7840;7962;Otros
2025-02-09;Calabacín;Bolsa;40;Tunja;7700;7820;Otros
2025-02-09;Calabacín;Bolsa;17;Bogotá;7238;7390;Otros
2025-02-09;Chócolo Mazorca;Bulto;5;Boyacá;166566;166646;Otros
2025-02-09;Chócolo Mazorca;Bulto;35;Sogamoso;172568;172726;Otros
2025-02-09;Chócolo Mazorca;Bulto;72;Tunja;180901;181035;Otros
2025-02-09;Chócolo Mazorca;Bulto;15;Bogotá;180601;180706;Otros
2025-02-09;Cidra;Kilogramo;60;Boyacá;2507;2561;Otros
2025-02-09;Cidra;Kilogramo;91;Sogamoso;2840;2957;Otros
2025-02-09;Cidra;Kilogramo;13;Tunja;2186;2359;Otros
2025-02-09;Cidra;Kilogramo;79;Bogotá;2723;2809;Otros
2025-02-09;Pepino Cohombro;Kilogramo;30;Boyacá;3916;3974;Verdura
2025-02-09;Pepino Cohombro;Kilogramo;4;Sogamoso;3247;3362;Verdura
2025-02-09;Pepino Cohombro;Kilogramo;91;Tunja;4283;4399;Verdura
2025-02-09;Pepino Cohombro;Kilogramo;60;Bogotá;4283;4368;Verdura
2025-02-09;Pepino De Rellenar (Caja);Caja De Cartón;49;Boyacá;34555;34645;Verdura
2025-02-09;Pepino De Rellenar (Caja);Caja De Cartón;38;Sogamoso;34554;34689;Verdura
2025-02-09;Pepino De Rellenar (Caja);Caja De Cartón;78;Tunja;33431;33530;Verdura
2025-02-09;Pepino De Rellenar (Caja);Caja De Cartón;81;Bogotá;33645;33742;Verdura
2025-02-09;Pepino De Rellenar (Canastilla);Canastilla;71;Boyacá;37493;37648;Verdura
2025-02-09;Pepino De Rellenar (Canastilla);Canastilla;8;Sogamoso;38133;38292;Verdura
2025-02-09;Pepino De Rellenar (Canastilla);Canastilla;31;Tunja;38268;38457;Verdura
2025-02-09;Pepino De Rellenar (Canastilla);Canastilla;27;Bogotá;36503;36598;Verdura
2025-02-09;Pimentón;Kilogramo;7;Boyacá;5756;5905;Otros
2025-02-09;Pimentón;Kilogramo;65;Sogamoso;5815;5913;Otros
2025-02-09;Pimentón;Kilogramo;35;Tunja;5658;5830;Otros
2025-02-09;Pimentón;Kilogramo;10;Bogotá;5476;5529;Otros
2025-02-09;Remolacha;Bulto;96;Boyacá;83418;83549;Verdura
2025-02-09;Remolacha;Bulto;67;Sogamoso;85554;85736;Verdura
2025-02-09;Remolacha;Bulto;60;Tunja;83027;83223;Verdura
2025-02-09;Remolacha;Bulto;17;Bogotá;78250;78353;Verdura
2025-02-09;Rábano Rojo;Atado/Manojo;68;Boyacá;9889;10079;Otros
2025-02-09;Rábano Rojo;Atado/Manojo;33;Sogamoso;9411;9475;Otros
2025-02-09;Rábano Rojo;Atado/Manojo;63;Tunja;8846;8905;Otros
2025-02-09;Rábano Rojo;Atado/Manojo;57;Bogotá;8591;8647;Otros
2025-02-09;Zanahoria;Bulto;5;Boyacá;139345;139474;Verdura
2025-02-09;Zanahoria;Bulto;57;Sogamoso;137915;138036;Verdura
2025-02-09;Zanahoria;Bulto;86;Tunja;127664;127749;Verdura
2025-02-09;Zanahoria;Bulto;56;Bogotá;146231;146396;Verdura
2025-02-09;Cebolla Cabezona Blanca;Bulto;40;Boyacá;77833;77948;Verdura
2025-02-09;Cebolla Cabezona Blanca;Bulto;9;Sogamoso;81382;81565;Verdura
2025-02-09;Cebolla Cabezona Blanca;Bulto;65;Tunja;77701;77877;Verdura
2025-02-09;Cebolla Cabezona Blanca;Bulto;87;Bogotá;76990;77072;Verdura
2025-02-09;Cebolla Cabezona Roja;Bulto;9;Boyacá;103693;103781;Verdura
2025-02-09;Cebolla Cabezona Roja;Bulto;55;Sogamoso;102065;102235;Verdura
2025-02-09;Cebolla Cabezona Roja;Bulto;65;Tunja;104380;104566;Verdura
2025-02-09;Cebolla Cabezona Roja;Bulto;37;Bogotá;110222;110358;Verdura
2025-02-09;Cebolla Lunaquita Aquitania;Atado/Manojo;1;Boyacá;77217;77274;Verdura
2025-02-09;Cebolla Lunaquita Aquitania;Atado/Manojo;34;Sogamoso;78179;78277;Verdura
2025-02-09;Cebolla Lunaquita Aquitania;Atado/Manojo;96;Tunja;80568;80642;Verdura
2025-02-09;Cebolla Lunaquita Aquitania;Atado/Manojo;3;Bogotá;86590;86753;Verdura
2025-02-09;Cebolla Puerro;Atado/Manojo;52;Boyacá;45624;45736;Verdura
2025-02-09;Cebolla Puerro;Atado/Manojo;82;Sogamoso;42831;42905;Verdura
2025-02-09;Cebolla Puerro;Atado/Manojo;58;Tunja;44300;44498;Verdura
2025-02-09;Cebolla Puerro;Atado/Manojo;98;Bogotá;48154;48304;Verdura
2025-02-09;Tomate Chonto;Canastilla;90;Boyacá;36137;36189;Verdura
2025-02-09;Tomate Chonto;Canastilla;7;Sogamoso;37766;37915;Verdura
2025-02-09;Tomate Chonto;Canastilla;11;Tunja;41332;41460;Verdura
2025-02-09;Tomate Chonto;Canastilla;38;Bogotá;36039;36210;Verdura
2025-02-09;Tomate Larga Vida;Canastilla;24;Boyacá;53760;53906;Verdura
2025-02-09;Tomate Larga Vida;Canastilla;52;Sogamoso;57604;57684;Verdura
2025-02-09;Tomate Larga Vida;Canastilla;34;Tunja;55878;56018;Verdura
2025-02-09;Tomate Larga Vida;Canastilla;17;Bogotá;55687;55861;Verdura
2025-02-09;Acelga;Atado/Manojo;4;Boyacá;9366;9558;Otros
2025-02-09;Acelga;Atado/Manojo;61;Sogamoso;9747;9817;Otros
2025-02-09;Acelga;Atado/Manojo;77;Tunja;9958;10034;Otros
2025-02-09;Acelga;Atado/Manojo;31;Bogotá;9218;9299;Otros
2025-02-09;Apio;Atado/Manojo;30;Boyacá;10037;10223;Otros
2025-02-09;Apio;Atado/Manojo;62;Sogamoso;10761;10849;Otros
2025-02-09;Apio;Atado/Manojo;51;Tunja;10037;10226;Otros
2025-02-09;Apio;Atado/Manojo;72;Bogotá;10632;10743;Otros
2025-02-09;Manzana;Caja;3;Boyacá;2872;3040;Otros
2025-02-09;Manzana;Caja;10;Sogamoso;3056;3123;Otros
2025-02-09;Manzana;Caja;76;Tunja;4268;4448;Otros
2025-02-09;Manzana;Caja;62;Bogotá;3454;3574;Otros
2025-02-09;Banana;Bolsa;61;Boyacá;2690;2841;Otros
2025-02-09;Banana;Bolsa;13;Sogamoso;2317;2378;Otros
2025-02-09;Banana;Bolsa;35;Tunja;2325;2413;Otros
2025-02-09;Banana;Bolsa;26;Bogotá;2367;2528;Otros
2025-02-09;Naranja;Unidad;69;Boyacá;2763;2923;Otros
2025-02-09;Naranja;Unidad;4;Sogamoso;2503;2650;Otros
2025-02-09;Naranja;Unidad;27;Tunja;2688;2741;Otros
2025-02-09;Naranja;Unidad;1;Bogotá;2611;2710;Otros
2025-02-09;Pera;Caja;84;Boyacá;3955;4031;Otros
2025-02-09;Pera;Caja;26;Sogamoso;3409;3468;Otros
2025-02-09;Pera;Caja;82;Tunja;3285;3422;Otros
2025-02-09;Pera;Caja;24;Bogotá;2854;3020;Otros
2025-02-10;Plátano Guineo;Kilogramo;51;Boyacá;2771;2875;Otros
2025-02-10;Plátano Guineo;Kilogramo;78;Sogamoso;3216;3353;Otros
2025-02-10;Plátano Guineo;Kilogramo;16;Tunja;2428;2555;Otros
2025-02-10;Plátano Guineo;Kilogramo;76;Bogotá;3109;3230;Otros
2025-02-10;Plátano Hartón Maduro;Bolsa;19;Boyacá;76556;76715;Otros
2025-02-10;Plátano Hartón Maduro;Bolsa;37;Sogamoso;70162;70218;Otros
2025-02-10;Plátano Hartón Maduro;Bolsa;48;Tunja;83818;83912;Otros
2025-02-10;Plátano Hartón Maduro;Bolsa;72;Bogotá;77557;77662;Otros
2025-02-10;Plátano Hartón Verde;Bolsa;32;Boyacá;76856;76941;Otros
2025-02-10;Plátano Hartón Verde;Bolsa;79;Sogamoso;81526;81642;Otros
2025-02-10;Plátano Hartón Verde;Bolsa;56;Tunja;79968;80023;Otros
2025-02-10;Plátano Hartón Verde;Bolsa;31;Bogotá;71470;71573;Otros
2025-02-10;Plátano Hartón Verde Llanero;Canastilla;88;Boyacá;87564;87671;Otros
2025-02-10;Plátano Hartón Verde Llanero;Canastilla;12;Sogamoso;79181;79235;Otros
2025-02-10;Plátano Hartón Verde Llanero;Canastilla;60;Tunja;90807;90912;Otros
2025-02-10;Plátano Hartón Verde Llanero;Canastilla;70;Bogotá;91133;91238;Otros
2025-02-10;Papa R-12 Negra;Bulto;54;Boyacá;37092;37252;Tuberculo
2025-02-10;Papa R-12 Negra;Bulto;5;Sogamoso;38485;38658;Tuberculo
2025-02-10;Papa R-12 Negra;Bulto;90;Tunja;40431;40615;Tuberculo
2025-02-10;Papa R-12 Negra;Bulto;9;Bogotá;40071;40159;Tuberculo
2025-02-10;Papa R-12 Roja;Bulto;99;Boyacá;34202;34340;Tuberculo
2025-02-10;Papa R-12 Roja;Bulto;93;Sogamoso;35933;36104;Tuberculo
2025-02-10;Papa R-12 Roja;Bulto;98;Tunja;35854;35905;Tuberculo
2025-02-10;Papa R-12 Roja;Bulto;14;Bogotá;36730;36792;Tuberculo
2025-02-10;Papa Criolla Limpia;Bulto;24;Boyacá;226318;226386;Tuberculo
2025-02-10;Papa Criolla Limpia;Bulto;30;Sogamoso;280508;280606;Tuberculo
2025-02-10;Papa Criolla Limpia;Bulto;43;Tunja;231980;232107;Tuberculo
2025-02-10;Papa Criolla Limpia;Bulto;47;Bogotá;248664;248748;Tuberculo
2025-02-10;Papa Criolla Sucia;Bulto;71;Boyacá;152769;152841;Tuberculo
2025-02-10;Papa Criolla Sucia;Bulto;24;Sogamoso;176204;176263;Tuberculo
2025-02-10;Papa Criolla Sucia;Bulto;61;Tunja;174921;175096;Tuberculo
2025-02-10;Papa Criolla Sucia;Bulto;29;Bogotá;161585;161721;Tuberculo
2025-02-10;Papa Parda Pastusa;Bulto;26;Boyacá;51070;51125;Tuberculo
2025-02-10;Papa Parda Pastusa;Bulto;8;Sogamoso;43673;43739;Tuberculo
2025-02-10;Papa Parda Pastusa;Bulto;76;Tunja;45846;46013;Tuberculo
2025-02-10;Papa Parda Pastusa;Bulto;37;Bogotá;46319;46406;Tuberculo
2025-02-10;Papa Sabanera;Bulto;15;Boyacá;123091;123258;Tuberculo
2025-02-10;Papa Sabanera;Bulto;66;Sogamoso;117135;117264;Tuberculo
2025-02-10;Papa Sabanera;Bulto;52;Tunja;129860;130054;Tuberculo
2025-02-10;Papa Sabanera;Bulto;82;Bogotá;116897;117096;Tuberculo
2025-02-10;Papa Superior;Bulto;86;Boyacá;58719;58808;Tuberculo
2025-02-10;Papa Superior;Bulto;27;Sogamoso;53899;53984;Tuberculo
2025-02-10;Papa Superior;Bulto;4;Tunja;54624;54685;Tuberculo
2025-02-10;Papa Superior;Bulto;27;Bogotá;56735;56847;Tuberculo
2025-02-10;Papa Única;Bulto;55;Boyacá;35706;35902;Tuberculo
2025-02-10;Papa Única;Bulto;86;Sogamoso;34805;34880;Tuberculo
2025-02-10;Papa Única;Bulto;71;Tunja;33598;33793;Tuberculo
2025-02-10;Papa Única;Bulto;57;Bogotá;33167;33294;Tuberculo
2025-02-10;Yuca Llanera;Bolsa;23;Boyacá;117273;117344;Tuberculo
2025-02-10;Yuca Llanera;Bolsa;28;Sogamoso;122007;122099;Tuberculo
2025-02-10;Yuca Llanera;Bolsa;76;Tunja;114991;115164;Tuberculo
2025-02-10;Yuca Llanera;Bolsa;36;Bogotá;115308;115482;Tuberculo
2025-02-10;Arveja Verde En Vaina;Bulto;7;Boyacá;191617;191736;Otros
2025-02-10;Arveja Verde En Vaina;Bulto;80;Sogamoso;214066;214168;Otros
2025-02-10;Arveja Verde En Vaina;Bulto;84;Tunja;208482;208634;Otros
2025-02-10;Arveja Verde En Vaina;Bulto;95;Bogotá;194176;194242;Otros
2025-02-10;Arveja Verde En Vaina Pastusa;Bulto;25;Boyacá;141525;141609;Otros
2025-02-10;Arveja Verde En Vaina Pastusa;Bulto;37;Sogamoso;164395;164499;Otros
2025-02-10;Arveja Verde En Vaina Pastusa;Bulto;17;Tunja;174315;174477;Otros
2025-02-10;Arveja Verde En Vaina Pastusa;Bulto;61;Bogotá;173919;173981;Otros
2025-02-10;Frijol Verde Cargamanto;Bulto;47;Boyacá;211035;211115;Otros
2025-02-10;Frijol Verde Cargamanto;Bulto;8;Sogamoso;201260;201380;Otros
2025-02-10;Frijol Verde Cargamanto;Bulto;98;Tunja;214141;214215;Otros
2025-02-10;Frijol Verde Cargamanto;Bulto;33;Bogotá;216355;216539;Otros
2025-02-10;Habichuela;Bulto;97;Boyacá;223578;223632;Verdura
2025-02-10;Habichuela;Bulto;17;Sogamoso;227070;227195;Verdura
2025-02-10;Habichuela;Bulto;52;Tunja;255472;255542;Verdura
2025-02-10;Habichuela;Bulto;85;Bogotá;234462;234532;Verdura
2025-02-10;Ahuyama;Kilogramo;15;Boyacá;2050;2227;Verdura
2025-02-10;Ahuyama;Kilogramo;31;Sogamoso;2190;2293;Verdura
2025-02-10;Ahuyama;Kilogramo;55;Tunja;2573;2629;Verdura
2025-02-10;Ahuyama;Kilogramo;88;Bogotá;2844;2925;Verdura
2025-02-10;Ahuyamin (Sakata);Bulto;26;Boyacá;60799;60923;Otros
2025-02-10;Ahuyamin (Sakata);Bulto;29;Sogamoso;65837;66013;Otros
2025-02-10;Ahuyamin (Sakata);Bulto;99;Tunja;61682;61746;Otros
2025-02-10;Ahuyamin (Sakata);Bulto;62;Bogotá;58296;58423;Otros
2025-02-10;Ajo;Atado/Manojo;17;Boyacá;55835;56028;Verdura
2025-02-10;Ajo;Atado/Manojo;52;Sogamoso;51884;51941;Verdura
2025-02-10;Ajo;Atado/Manojo;64;Tunja;59764;59846;Verdura
2025-02-10;Ajo;Atado/Manojo;58;Bogotá;54834;54895;Verdura
2025-02-10;Ajo Importado;Caja De Cartón;25;Boyacá;78864;78968;Verdura
2025-02-10;Ajo Importado;Caja De Cartón;3;Sogamoso;72247;72421;Verdura
2025-02-10;Ajo Importado;Caja De Cartón;99;Tunja;74077;74270;Verdura
2025-02-10;Ajo Importado;Caja De Cartón;92;Bogotá;65757;65831;Verdura
2025-02-10;Berenjena;Kilogramo;33;Boyacá;4835;4925;Otros
2025-02-10;Berenjena;Kilogramo;4;Sogamoso;3968;4083;Otros
2025-02-10;Berenjena;Kilogramo;60;Tunja;4621;4770;Otros
2025-02-10;Berenjena;Kilogramo;69;Bogotá;4939;5012;Otros
2025-02-10;Calabacín;Bolsa;93;Boyacá;7823;7895;Otros
2025-02-10;Calabacín;Bolsa;35;Sogamoso;7555;7667;Otros
2025-02-10;Calabacín;Bolsa;6;Tunja;7534;7584;Otros
2025-02-10;Calabacín;Bolsa;63;Bogotá;7135;7320;Otros
2025-02-10;Chócolo Mazorca;Bulto;28;Boyacá;178029;178116;Otros
2025-02-10;Chócolo Mazorca;Bulto;52;Sogamoso;181528;181655;Otros
2025-02-10;Chócolo Mazorca;Bulto;11;Tunja;161354;161470;Otros
2025-02-10;Chócolo Mazorca;Bulto;9;Bogotá;176739;176904;Otros
2025-02-10;Cidra;Kilogramo;63;Boyacá;2634;2742;Otros
2025-02-10;Cidra;Kilogramo;63;Sogamoso;2506;2562;Otros
2025-02-10;Cidra;Kilogramo;55;Tunja;2553;2699;Otros
2025-02-10;Cidra;Kilogramo;92;Bogotá;2939;3132;Otros
2025-02-10;Pepino Cohombro;Kilogramo;79;Boyacá;4137;4241;Verdura
2025-02-10;Pepino Cohombro;Kilogramo;27;Sogamoso;3494;3678;Verdura
2025-02-10;Pepino Cohombro;Kilogramo;91;Tunja;4561;4749;Verdura
2025-02-10;Pepino Cohombro;Kilogramo;5;Bogotá;3435;3550;Verdura
2025-02-10;Pepino De Rellenar (Caja);Caja De Cartón;56;Boyacá;31500;31624;Verdura
2025-02-10;Pepino De Rellenar (Caja);Caja De Cartón;10;Sogamoso;32958;33035;Verdura
2025-02-10;Pepino De Rellenar (Caja);Caja De Cartón;7;Tunja;33805;33983;Verdura
2025-02-10;Pepino De Rellenar (Caja);Caja De Cartón;69;Bogotá;34821;34881;Verdura
2025-02-10;Pepino De Rellenar (Canastilla);Canastilla;48;Boyacá;35236;35397;Verdura
2025-02-10;Pepino De Rellenar (Canastilla);Canastilla;6;Sogamoso;33443;33503;Verdura
2025-02-10;Pepino De Rellenar (Canastilla);Canastilla;17;Tunja;37433;37557;Verdura
2025-02-10;Pepino De Rellenar (Canastilla);Canastilla;3;Bogotá;41004;41071;Verdura
2025-02-10;Pimentón;Kilogramo;79;Boyacá;6392;6535;Otros
2025-02-10;Pimentón;Kilogramo;17;Sogamoso;5348;5511;Otros
2025-02-10;Pimentón;Kilogramo;82;Tunja;6271;6334;Otros
2025-02-10;Pimentón;Kilogramo;59;Bogotá;6140;6207;Otros
2025-02-10;Remolacha;Bulto;5;Boyacá;81625;81736;Verdura
2025-02-10;Remolacha;Bulto;53;Sogamoso;82257;82359;Verdura
2025-02-10;Remolacha;Bulto;28;Tunja;84093;84185;Verdura
2025-02-10;Remolacha;Bulto;50;Bogotá;93154;93340;Verdura
2025-02-10;Rábano Rojo;Atado/Manojo;36;Boyacá;9298;9402;Otros
2025-02-10;Rábano Rojo;Atado/Manojo;12;Sogamoso;8744;8876;Otros
2025-02-10;Rábano Rojo;Atado/Manojo;32;Tunja;9392;9460;Otros
2025-02-10;Rábano Rojo;Atado/Manojo;73;Bogotá;10398;10498;Otros
2025-02-10;Zanahoria;Bulto;64;Boyacá;132520;132697;Verdura
2025-02-10;Zanahoria;Bulto;11;Sogamoso;133377;133490;Verdura
2025-02-10;Zanahoria;Bulto;1;Tunja;131131;131182;Verdura
2025-02-10;Zanahoria;Bulto;83;Bogotá;134844;134986;Verdura
2025-02-10;Cebolla Cabezona Blanca;Bulto;40;Boyacá;81542;81671;Verdura
2025-02-10;Cebolla Cabezona Blanca;Bulto;37;Sogamoso;78730;78905;Verdura
2025-02-10;Cebolla Cabezona Blanca;Bulto;61;Tunja;81627;81702;Verdura
2025-02-10;Cebolla Cabezona Blanca;Bulto;6;Bogotá;74366;74538;Verdura
2025-02-10;Cebolla Cabezona Roja;Bulto;44;Boyacá;109975;110070;Verdura
2025-02-10;Cebolla Cabezona Roja;Bulto;42;Sogamoso;108557;108654;Verdura
2025-02-10;Cebolla Cabezona Roja;Bulto;27;Tunja;107140;107265;Verdura
2025-02-10;Cebolla Cabezona Roja;Bulto;48;Bogotá;105775;105945;Verdura
2025-02-10;Cebolla Lunaquita Aquitania;Atado/Manojo;52;Boyacá;78707;78905;Verdura
2025-02-10;Cebolla Lunaquita Aquitania;Atado/Manojo;66;Sogamoso;86253;86446;Verdura
2025-02-10;Cebolla Lunaquita Aquitania;Atado/Manojo;7;Tunja;83070;83136;Verdura
2025-02-10;Cebolla Lunaquita Aquitania;Atado/Manojo;91;Bogotá;85590;85752;Verdura
2025-02-10;Cebolla Puerro;Atado/Manojo;12;Boyacá;47929;47989;Verdura
2025-02-10;Cebolla Puerro;Atado/Manojo;13;Sogamoso;45225;45300;Verdura
2025-02-10;Cebolla Puerro;Atado/Manojo;63;Tunja;47016;47075;Verdura
2025-02-10;Cebolla Puerro;Atado/Manojo;83;Bogotá;46482;46557;Verdura
2025-02-10;Tomate Chonto;Canastilla;71;Boyacá;39670;39845;Verdura
2025-02-10;Tomate Chonto;Canastilla;92;Sogamoso;35746;35912;Verdura
2025-02-10;Tomate Chonto;Canastilla;91;Tunja;39782;39857;Verdura
2025-02-10;Tomate Chonto;Canastilla;45;Bogotá;37698;37808;Verdura
2025-02-10;Tomate Larga Vida;Canastilla;44;Boyacá;51067;51221;Verdura
2025-02-10;Tomate Larga Vida;Canastilla;26;Sogamoso;51505;51649;Verdura
2025-02-10;Tomate Larga Vida;Canastilla;79;Tunja;50193;50379;Verdura
2025-02-10;Tomate Larga Vida;Canastilla;78;Bogotá;49944;50029;Verdura
2025-02-10;Acelga;Atado/Manojo;4;Boyacá;8741;8914;Otros
2025-02-10;Acelga;Atado/Manojo;88;Sogamoso;10209;10339;Otros
2025-02-10;Acelga;Atado/Manojo;13;Tunja;9000;9104;Otros
2025-02-10;Acelga;Atado/Manojo;33;Bogotá;9412;9610;Otros
2025-02-10;Apio;Atado/Manojo;81;Boyacá;10548;10683;Otros
2025-02-10;Apio;Atado/Manojo;2;Sogamoso;9111;9292;Otros
2025-02-10;Apio;Atado/Manojo;45;Tunja;11103;11174;Otros
2025-02-10;Apio;Atado/Manojo;89;Bogotá;10277;10381;Otros
2025-02-10;Manzana;Caja;17;Boyacá;3577;3762;Otros
2025-02-10;Manzana;Caja;61;Sogamoso;4037;4183;Otros
2025-02-10;Manzana;Caja;10;Tunja;2776;2892;Otros
2025-02-10;Manzana;Caja;55;Bogotá;4035;4145;Otros
2025-02-10;Banana;Bolsa;56;Boyacá;2598;2786;Otros
2025-02-10;Banana;Bolsa;47;Sogamoso;2498;2681;Otros
2025-02-10;Banana;Bolsa;34;Tunja;2385;2515;Otros
2025-02-10;Banana;Bolsa;66;Bogotá;2678;2810;Otros
2025-02-10;Naranja;Unidad;96;Boyacá;3198;3383;Otros
2025-02-10;Naranja;Unidad;42;Sogamoso;2835;3034;Otros
2025-02-10;Naranja;Unidad;24;Tunja;2886;2954;Otros
2025-02-10;Naranja;Unidad;2;Bogotá;2075;2216;Otros
2025-02-10;Pera;Caja;96;Boyacá;3899;4098;Otros
2025-02-10;Pera;Caja;14;Sogamoso;2569;2734;Otros
2025-02-10;Pera;Caja;56;Tunja;3364;3463;Otros
2025-02-10;Pera;Caja;22;Bogotá;2756;2845;Otros
2025-02-11;Plátano Guineo;Kilogramo;39;Boyacá;2603;2659;Otros
2025-02-11;Plátano Guineo;Kilogramo;85;Sogamoso;3174;3355;Otros
2025-02-11;Plátano Guineo;Kilogramo;76;Tunja;2808;2941;Otros
2025-02-11;Plátano Guineo;Kilogramo;95;Bogotá;3397;3477;Otros
2025-02-11;Plátano Hartón Maduro;Bolsa;99;Boyacá;75791;75856;Otros
2025-02-11;Plátano Hartón Maduro;Bolsa;18;Sogamoso;85034;85139;Otros
2025-02-11;Plátano Hartón Maduro;Bolsa;28;Tunja;77248;77334;Otros
2025-02-11;Plátano Hartón Maduro;Bolsa;16;Bogotá;80711;80820;Otros
2025-02-11;Plátano Hartón Verde;Bolsa;61;Boyacá;85585;85760;Otros
2025-02-11;Plátano Hartón Verde;Bolsa;32;Sogamoso;80668;80864;Otros
2025-02-11;Plátano Hartón Verde;Bolsa;56;Tunja;77936;78079;Otros
2025-02-11;Plátano Hartón Verde;Bolsa;72;Bogotá;83769;83918;Otros
2025-02-11;Plátano Hartón Verde Llanero;Canastilla;29;Boyacá;82450;82596;Otros
2025-02-11;Plátano Hartón Verde Llanero;Canastilla;71;Sogamoso;92434;92506;Otros
2025-02-11;Plátano Hartón Verde Llanero;Canastilla;70;Tunja;88423;88486;Otros
2025-02-11;Plátano Hartón Verde Llanero;Canastilla;29;Bogotá;84057;84250;Otros
2025-02-11;Papa R-12 Negra;Bulto;93;Boyacá;37177;37230;Tuberculo
2025-02-11;Papa R-12 Negra;Bulto;12;Sogamoso;46018;46109;Tuberculo
2025-02-11;Papa R-12 Negra;Bulto;98;Tunja;37312;37367;Tuberculo
2025-02-11;Papa R-12 Negra;Bulto;14;Bogotá;40583;40667;Tuberculo
2025-02-11;Papa R-12 Roja;Bulto;47;Boyacá;39083;39158;Tuberculo
2025-02-11;Papa R-12 Roja;Bulto;38;Sogamoso;40191;40306;Tuberculo
2025-02-11;Papa R-12 Roja;Bulto;26;Tunja;36697;36773;Tuberculo
2025-02-11;Papa R-12 Roja;Bulto;11;Bogotá;41496;41646;Tuberculo
2025-02-11;Papa Criolla Limpia;Bulto;8;Boyacá;268412;268555;Tuberculo
2025-02-11;Papa Criolla Limpia;Bulto;15;Sogamoso;245071;245155;Tuberculo
2025-02-11;Papa Criolla Limpia;Bulto;39;Tunja;242720;242853;Tuberculo
2025-02-11;Papa Criolla Limpia;Bulto;41;Bogotá;237513;237609;Tuberculo
2025-02-11;Papa Criolla Sucia;Bulto;26;Boyacá;165780;165972;Tuberculo
2025-02-11;Papa Criolla Sucia;Bulto;36;Sogamoso;169680;169830;Tuberculo
2025-02-11;Papa Criolla Sucia;Bulto;63;Tunja;162003;162107;Tuberculo
2025-02-11;Papa Criolla Sucia;Bulto;72;Bogotá;167370;167479;Tuberculo
